id,left,top,right,bottom,CTPRVN_CD,CTP_ENG_NM,CTP_KOR_NM,lon,lat
5155,1137612.527900000102818,1677197.949100000085309,1138112.527900000102818,1676697.949100000085309,"26",Busan,何魂堡开矫,129.0121751000,35.0782189400
5156,1137612.527900000102818,1676697.949100000085309,1138112.527900000102818,1676197.949100000085309,"26",Busan,何魂堡开矫,129.0120920000,35.0737118500
5157,1137612.527900000102818,1676197.949100000085309,1138112.527900000102818,1675697.949100000085309,"26",Busan,何魂堡开矫,129.0120088000,35.0692047600
5158,1137612.527900000102818,1675697.949100000085309,1138112.527900000102818,1675197.949100000085309,"26",Busan,何魂堡开矫,129.0125004000,35.0648264300
5159,1137612.527900000102818,1675197.949100000085309,1138112.527900000102818,1674697.949100000085309,"26",Busan,何魂堡开矫,129.0119073000,35.0602315400
5160,1137612.527900000102818,1674697.949100000085309,1138112.527900000102818,1674197.949100000085309,"26",Busan,何魂堡开矫,129.0122704000,35.0558563800
5161,1137612.527900000102818,1674197.949100000085309,1138112.527900000102818,1673697.949100000085309,"26",Busan,何魂堡开矫,129.0121506000,35.0526019000
5162,1137612.527900000102818,1673697.949100000085309,1138112.527900000102818,1673197.949100000085309,"26",Busan,何魂堡开矫,129.0143574000,35.0488483000
5224,1138112.527900000102818,1699197.949100000085309,1138612.527900000102818,1698697.949100000085309,"26",Busan,何魂堡开矫,129.0215692000,35.2751189300
5225,1138112.527900000102818,1698697.949100000085309,1138612.527900000102818,1698197.949100000085309,"26",Busan,何魂堡开矫,129.0212646000,35.2719514500
5226,1138112.527900000102818,1698197.949100000085309,1138612.527900000102818,1697697.949100000085309,"26",Busan,何魂堡开矫,129.0211803000,35.2674445300
5227,1138112.527900000102818,1697697.949100000085309,1138612.527900000102818,1697197.949100000085309,"26",Busan,何魂堡开矫,129.0210961000,35.2629376000
5228,1138112.527900000102818,1697197.949100000085309,1138612.527900000102818,1696697.949100000085309,"26",Busan,何魂堡开矫,129.0210118000,35.2584306600
5229,1138112.527900000102818,1696697.949100000085309,1138612.527900000102818,1696197.949100000085309,"26",Busan,何魂堡开矫,129.0209276000,35.2539237300
5230,1138112.527900000102818,1696197.949100000085309,1138612.527900000102818,1695697.949100000085309,"26",Busan,何魂堡开矫,129.0208434000,35.2494167900
5231,1138112.527900000102818,1695697.949100000085309,1138612.527900000102818,1695197.949100000085309,"26",Busan,何魂堡开矫,129.0207592000,35.2449098400
5232,1138112.527900000102818,1695197.949100000085309,1138612.527900000102818,1694697.949100000085309,"26",Busan,何魂堡开矫,129.0206751000,35.2404029000
5233,1138112.527900000102818,1694697.949100000085309,1138612.527900000102818,1694197.949100000085309,"26",Busan,何魂堡开矫,129.0205909000,35.2358959400
5234,1138112.527900000102818,1694197.949100000085309,1138612.527900000102818,1693697.949100000085309,"26",Busan,何魂堡开矫,129.0205068000,35.2313889900
5235,1138112.527900000102818,1693697.949100000085309,1138612.527900000102818,1693197.949100000085309,"26",Busan,何魂堡开矫,129.0204227000,35.2268820300
5236,1138112.527900000102818,1693197.949100000085309,1138612.527900000102818,1692697.949100000085309,"26",Busan,何魂堡开矫,129.0203386000,35.2223750700
5237,1138112.527900000102818,1692697.949100000085309,1138612.527900000102818,1692197.949100000085309,"26",Busan,何魂堡开矫,129.0202546000,35.2178681100
5238,1138112.527900000102818,1692197.949100000085309,1138612.527900000102818,1691697.949100000085309,"26",Busan,何魂堡开矫,129.0201705000,35.2133611400
5239,1138112.527900000102818,1691697.949100000085309,1138612.527900000102818,1691197.949100000085309,"26",Busan,何魂堡开矫,129.0200865000,35.2088541600
5240,1138112.527900000102818,1691197.949100000085309,1138612.527900000102818,1690697.949100000085309,"26",Busan,何魂堡开矫,129.0200025000,35.2043471900
5241,1138112.527900000102818,1690697.949100000085309,1138612.527900000102818,1690197.949100000085309,"26",Busan,何魂堡开矫,129.0199185000,35.1998402100
5242,1138112.527900000102818,1690197.949100000085309,1138612.527900000102818,1689697.949100000085309,"26",Busan,何魂堡开矫,129.0198345000,35.1953332300
5243,1138112.527900000102818,1689697.949100000085309,1138612.527900000102818,1689197.949100000085309,"26",Busan,何魂堡开矫,129.0197506000,35.1908262400
5244,1138112.527900000102818,1689197.949100000085309,1138612.527900000102818,1688697.949100000085309,"26",Busan,何魂堡开矫,129.0196666000,35.1863192500
5245,1138112.527900000102818,1688697.949100000085309,1138612.527900000102818,1688197.949100000085309,"26",Busan,何魂堡开矫,129.0195827000,35.1818122600
5246,1138112.527900000102818,1688197.949100000085309,1138612.527900000102818,1687697.949100000085309,"26",Busan,何魂堡开矫,129.0194988000,35.1773052600
5247,1138112.527900000102818,1687697.949100000085309,1138612.527900000102818,1687197.949100000085309,"26",Busan,何魂堡开矫,129.0194149000,35.1727982600
5248,1138112.527900000102818,1687197.949100000085309,1138612.527900000102818,1686697.949100000085309,"26",Busan,何魂堡开矫,129.0193311000,35.1682912600
5249,1138112.527900000102818,1686697.949100000085309,1138612.527900000102818,1686197.949100000085309,"26",Busan,何魂堡开矫,129.0192472000,35.1637842500
5250,1138112.527900000102818,1686197.949100000085309,1138612.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,129.0191634000,35.1592772400
5251,1138112.527900000102818,1685697.949100000085309,1138612.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,129.0190796000,35.1547702200
5252,1138112.527900000102818,1685197.949100000085309,1138612.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,129.0189958000,35.1502632100
5253,1138112.527900000102818,1684697.949100000085309,1138612.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,129.0189121000,35.1457561900
5254,1138112.527900000102818,1684197.949100000085309,1138612.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,129.0188283000,35.1412491600
5255,1138112.527900000102818,1683697.949100000085309,1138612.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,129.0187446000,35.1367421300
5256,1138112.527900000102818,1683197.949100000085309,1138612.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,129.0186609000,35.1322351000
5257,1138112.527900000102818,1682697.949100000085309,1138612.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,129.0185772000,35.1277280600
5258,1138112.527900000102818,1682197.949100000085309,1138612.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,129.0184935000,35.1232210200
5259,1138112.527900000102818,1681697.949100000085309,1138612.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,129.0184098000,35.1187139800
5260,1138112.527900000102818,1681197.949100000085309,1138612.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,129.0183262000,35.1142069400
5261,1138112.527900000102818,1680697.949100000085309,1138612.527900000102818,1680197.949100000085309,"26",Busan,何魂堡开矫,129.0182426000,35.1096998900
5262,1138112.527900000102818,1680197.949100000085309,1138612.527900000102818,1679697.949100000085309,"26",Busan,何魂堡开矫,129.0181590000,35.1051928300
5263,1138112.527900000102818,1679697.949100000085309,1138612.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,129.0180754000,35.1006857800
5264,1138112.527900000102818,1679197.949100000085309,1138612.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,129.0179918000,35.0961787100
5265,1138112.527900000102818,1678697.949100000085309,1138612.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,129.0179083000,35.0916716500
5266,1138112.527900000102818,1678197.949100000085309,1138612.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,129.0178248000,35.0871645800
5267,1138112.527900000102818,1677697.949100000085309,1138612.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,129.0177413000,35.0826575100
5268,1138112.527900000102818,1677197.949100000085309,1138612.527900000102818,1676697.949100000085309,"26",Busan,何魂堡开矫,129.0173957000,35.0784252300
5269,1138112.527900000102818,1676697.949100000085309,1138612.527900000102818,1676197.949100000085309,"26",Busan,何魂堡开矫,129.0161736000,35.0732966300
5270,1138112.527900000102818,1676197.949100000085309,1138612.527900000102818,1675697.949100000085309,"26",Busan,何魂堡开矫,129.0173874000,35.0690484500
5271,1138112.527900000102818,1675697.949100000085309,1138612.527900000102818,1675197.949100000085309,"26",Busan,何魂堡开矫,129.0174052000,35.0646292600
5272,1138112.527900000102818,1675197.949100000085309,1138612.527900000102818,1674697.949100000085309,"26",Busan,何魂堡开矫,129.0170666000,35.0602947900
5273,1138112.527900000102818,1674697.949100000085309,1138612.527900000102818,1674197.949100000085309,"26",Busan,何魂堡开矫,129.0154654000,35.0559890100
5274,1138112.527900000102818,1674197.949100000085309,1138612.527900000102818,1673697.949100000085309,"26",Busan,何魂堡开矫,129.0148787000,35.0508261800
5275,1138112.527900000102818,1673697.949100000085309,1138612.527900000102818,1673197.949100000085309,"26",Busan,何魂堡开矫,129.0150401000,35.0484862800
5337,1138612.527900000102818,1699197.949100000085309,1139112.527900000102818,1698697.949100000085309,"26",Busan,何魂堡开矫,129.0269429000,35.2753966900
5338,1138612.527900000102818,1698697.949100000085309,1139112.527900000102818,1698197.949100000085309,"26",Busan,何魂堡开矫,129.0267602000,35.2718822100
5339,1138612.527900000102818,1698197.949100000085309,1139112.527900000102818,1697697.949100000085309,"26",Busan,何魂堡开矫,129.0266757000,35.2673753000
5340,1138612.527900000102818,1697697.949100000085309,1139112.527900000102818,1697197.949100000085309,"26",Busan,何魂堡开矫,129.0265911000,35.2628683800
5341,1138612.527900000102818,1697197.949100000085309,1139112.527900000102818,1696697.949100000085309,"26",Busan,何魂堡开矫,129.0265066000,35.2583614600
5342,1138612.527900000102818,1696697.949100000085309,1139112.527900000102818,1696197.949100000085309,"26",Busan,何魂堡开矫,129.0264221000,35.2538545300
5343,1138612.527900000102818,1696197.949100000085309,1139112.527900000102818,1695697.949100000085309,"26",Busan,何魂堡开矫,129.0263376000,35.2493476000
5344,1138612.527900000102818,1695697.949100000085309,1139112.527900000102818,1695197.949100000085309,"26",Busan,何魂堡开矫,129.0262531000,35.2448406700
5345,1138612.527900000102818,1695197.949100000085309,1139112.527900000102818,1694697.949100000085309,"26",Busan,何魂堡开矫,129.0261686000,35.2403337300
5346,1138612.527900000102818,1694697.949100000085309,1139112.527900000102818,1694197.949100000085309,"26",Busan,何魂堡开矫,129.0260842000,35.2358267900
5347,1138612.527900000102818,1694197.949100000085309,1139112.527900000102818,1693697.949100000085309,"26",Busan,何魂堡开矫,129.0259997000,35.2313198500
5348,1138612.527900000102818,1693697.949100000085309,1139112.527900000102818,1693197.949100000085309,"26",Busan,何魂堡开矫,129.0259153000,35.2268129000
5349,1138612.527900000102818,1693197.949100000085309,1139112.527900000102818,1692697.949100000085309,"26",Busan,何魂堡开矫,129.0258309000,35.2223059500
5350,1138612.527900000102818,1692697.949100000085309,1139112.527900000102818,1692197.949100000085309,"26",Busan,何魂堡开矫,129.0257466000,35.2177990000
5351,1138612.527900000102818,1692197.949100000085309,1139112.527900000102818,1691697.949100000085309,"26",Busan,何魂堡开矫,129.0256622000,35.2132920400
5352,1138612.527900000102818,1691697.949100000085309,1139112.527900000102818,1691197.949100000085309,"26",Busan,何魂堡开矫,129.0255779000,35.2087850800
5353,1138612.527900000102818,1691197.949100000085309,1139112.527900000102818,1690697.949100000085309,"26",Busan,何魂堡开矫,129.0254936000,35.2042781200
5354,1138612.527900000102818,1690697.949100000085309,1139112.527900000102818,1690197.949100000085309,"26",Busan,何魂堡开矫,129.0254093000,35.1997711500
5355,1138612.527900000102818,1690197.949100000085309,1139112.527900000102818,1689697.949100000085309,"26",Busan,何魂堡开矫,129.0253250000,35.1952641800
5356,1138612.527900000102818,1689697.949100000085309,1139112.527900000102818,1689197.949100000085309,"26",Busan,何魂堡开矫,129.0252408000,35.1907572100
5357,1138612.527900000102818,1689197.949100000085309,1139112.527900000102818,1688697.949100000085309,"26",Busan,何魂堡开矫,129.0251565000,35.1862502300
5358,1138612.527900000102818,1688697.949100000085309,1139112.527900000102818,1688197.949100000085309,"26",Busan,何魂堡开矫,129.0250723000,35.1817432500
5359,1138612.527900000102818,1688197.949100000085309,1139112.527900000102818,1687697.949100000085309,"26",Busan,何魂堡开矫,129.0249881000,35.1772362600
5360,1138612.527900000102818,1687697.949100000085309,1139112.527900000102818,1687197.949100000085309,"26",Busan,何魂堡开矫,129.0249039000,35.1727292700
5361,1138612.527900000102818,1687197.949100000085309,1139112.527900000102818,1686697.949100000085309,"26",Busan,何魂堡开矫,129.0248198000,35.1682222800
5362,1138612.527900000102818,1686697.949100000085309,1139112.527900000102818,1686197.949100000085309,"26",Busan,何魂堡开矫,129.0247356000,35.1637152800
5363,1138612.527900000102818,1686197.949100000085309,1139112.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,129.0246515000,35.1592082800
5364,1138612.527900000102818,1685697.949100000085309,1139112.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,129.0245674000,35.1547012800
5365,1138612.527900000102818,1685197.949100000085309,1139112.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,129.0244833000,35.1501942700
5366,1138612.527900000102818,1684697.949100000085309,1139112.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,129.0243992000,35.1456872600
5367,1138612.527900000102818,1684197.949100000085309,1139112.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,129.0243152000,35.1411802500
5368,1138612.527900000102818,1683697.949100000085309,1139112.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,129.0242311000,35.1366732300
5369,1138612.527900000102818,1683197.949100000085309,1139112.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,129.0241471000,35.1321662100
5370,1138612.527900000102818,1682697.949100000085309,1139112.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,129.0240631000,35.1276591900
5371,1138612.527900000102818,1682197.949100000085309,1139112.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,129.0239792000,35.1231521600
5372,1138612.527900000102818,1681697.949100000085309,1139112.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,129.0238952000,35.1186451300
5373,1138612.527900000102818,1681197.949100000085309,1139112.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,129.0238113000,35.1141380900
5374,1138612.527900000102818,1680697.949100000085309,1139112.527900000102818,1680197.949100000085309,"26",Busan,何魂堡开矫,129.0237273000,35.1096310600
5375,1138612.527900000102818,1680197.949100000085309,1139112.527900000102818,1679697.949100000085309,"26",Busan,何魂堡开矫,129.0236434000,35.1051240100
5376,1138612.527900000102818,1679697.949100000085309,1139112.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,129.0235596000,35.1006169700
5377,1138612.527900000102818,1679197.949100000085309,1139112.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,129.0233551000,35.0961870100
5378,1138612.527900000102818,1678697.949100000085309,1139112.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,129.0231157000,35.0915354500
5379,1138612.527900000102818,1678197.949100000085309,1139112.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,129.0232688000,35.0870735100
5380,1138612.527900000102818,1677697.949100000085309,1139112.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,129.0231418000,35.0826349700
5381,1138612.527900000102818,1677197.949100000085309,1139112.527900000102818,1676697.949100000085309,"26",Busan,何魂堡开矫,129.0228398000,35.0784404600
5382,1138612.527900000102818,1676697.949100000085309,1139112.527900000102818,1676197.949100000085309,"26",Busan,何魂堡开矫,129.0223637000,35.0753707300
5383,1138612.527900000102818,1676197.949100000085309,1139112.527900000102818,1675697.949100000085309,"26",Busan,何魂堡开矫,129.0206282000,35.0687058400
5384,1138612.527900000102818,1675697.949100000085309,1139112.527900000102818,1675197.949100000085309,"26",Busan,何魂堡开矫,129.0207470000,35.0643525600
5385,1138612.527900000102818,1675197.949100000085309,1139112.527900000102818,1674697.949100000085309,"26",Busan,何魂堡开矫,129.0211003000,35.0614735600
5450,1139112.527900000102818,1699197.949100000085309,1139612.527900000102818,1698697.949100000085309,"26",Busan,何魂堡开矫,129.0321915000,35.2753295400
5451,1139112.527900000102818,1698697.949100000085309,1139612.527900000102818,1698197.949100000085309,"26",Busan,何魂堡开矫,129.0322559000,35.2718127200
5452,1139112.527900000102818,1698197.949100000085309,1139612.527900000102818,1697697.949100000085309,"26",Busan,何魂堡开矫,129.0321710000,35.2673058200
5453,1139112.527900000102818,1697697.949100000085309,1139612.527900000102818,1697197.949100000085309,"26",Busan,何魂堡开矫,129.0320861000,35.2627989100
5454,1139112.527900000102818,1697197.949100000085309,1139612.527900000102818,1696697.949100000085309,"26",Busan,何魂堡开矫,129.0320013000,35.2582920000
5455,1139112.527900000102818,1696697.949100000085309,1139612.527900000102818,1696197.949100000085309,"26",Busan,何魂堡开矫,129.0319165000,35.2537850800
5456,1139112.527900000102818,1696197.949100000085309,1139612.527900000102818,1695697.949100000085309,"26",Busan,何魂堡开矫,129.0318317000,35.2492781700
5457,1139112.527900000102818,1695697.949100000085309,1139612.527900000102818,1695197.949100000085309,"26",Busan,何魂堡开矫,129.0317469000,35.2447712500
5458,1139112.527900000102818,1695197.949100000085309,1139612.527900000102818,1694697.949100000085309,"26",Busan,何魂堡开矫,129.0316621000,35.2402643200
5459,1139112.527900000102818,1694697.949100000085309,1139612.527900000102818,1694197.949100000085309,"26",Busan,何魂堡开矫,129.0315774000,35.2357573900
5460,1139112.527900000102818,1694197.949100000085309,1139612.527900000102818,1693697.949100000085309,"26",Busan,何魂堡开矫,129.0314926000,35.2312504600
5461,1139112.527900000102818,1693697.949100000085309,1139612.527900000102818,1693197.949100000085309,"26",Busan,何魂堡开矫,129.0314079000,35.2267435300
5462,1139112.527900000102818,1693197.949100000085309,1139612.527900000102818,1692697.949100000085309,"26",Busan,何魂堡开矫,129.0313232000,35.2222365900
5463,1139112.527900000102818,1692697.949100000085309,1139612.527900000102818,1692197.949100000085309,"26",Busan,何魂堡开矫,129.0312386000,35.2177296500
5464,1139112.527900000102818,1692197.949100000085309,1139612.527900000102818,1691697.949100000085309,"26",Busan,何魂堡开矫,129.0311539000,35.2132227000
5465,1139112.527900000102818,1691697.949100000085309,1139612.527900000102818,1691197.949100000085309,"26",Busan,何魂堡开矫,129.0310693000,35.2087157500
5466,1139112.527900000102818,1691197.949100000085309,1139612.527900000102818,1690697.949100000085309,"26",Busan,何魂堡开矫,129.0309847000,35.2042088000
5467,1139112.527900000102818,1690697.949100000085309,1139612.527900000102818,1690197.949100000085309,"26",Busan,何魂堡开矫,129.0309001000,35.1997018400
5468,1139112.527900000102818,1690197.949100000085309,1139612.527900000102818,1689697.949100000085309,"26",Busan,何魂堡开矫,129.0308155000,35.1951948900
5469,1139112.527900000102818,1689697.949100000085309,1139612.527900000102818,1689197.949100000085309,"26",Busan,何魂堡开矫,129.0307309000,35.1906879200
5470,1139112.527900000102818,1689197.949100000085309,1139612.527900000102818,1688697.949100000085309,"26",Busan,何魂堡开矫,129.0306464000,35.1861809600
5471,1139112.527900000102818,1688697.949100000085309,1139612.527900000102818,1688197.949100000085309,"26",Busan,何魂堡开矫,129.0305619000,35.1816739800
5472,1139112.527900000102818,1688197.949100000085309,1139612.527900000102818,1687697.949100000085309,"26",Busan,何魂堡开矫,129.0304774000,35.1771670100
5473,1139112.527900000102818,1687697.949100000085309,1139612.527900000102818,1687197.949100000085309,"26",Busan,何魂堡开矫,129.0303929000,35.1726600300
5474,1139112.527900000102818,1687197.949100000085309,1139612.527900000102818,1686697.949100000085309,"26",Busan,何魂堡开矫,129.0303084000,35.1681530500
5475,1139112.527900000102818,1686697.949100000085309,1139612.527900000102818,1686197.949100000085309,"26",Busan,何魂堡开矫,129.0302240000,35.1636460700
5476,1139112.527900000102818,1686197.949100000085309,1139612.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,129.0301395000,35.1591390800
5477,1139112.527900000102818,1685697.949100000085309,1139612.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,129.0300551000,35.1546320900
5478,1139112.527900000102818,1685197.949100000085309,1139612.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,129.0299707000,35.1501250900
5479,1139112.527900000102818,1684697.949100000085309,1139612.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,129.0298864000,35.1456181000
5480,1139112.527900000102818,1684197.949100000085309,1139612.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,129.0298020000,35.1411110900
5481,1139112.527900000102818,1683697.949100000085309,1139612.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,129.0297177000,35.1366040900
5482,1139112.527900000102818,1683197.949100000085309,1139612.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,129.0296334000,35.1320970800
5483,1139112.527900000102818,1682697.949100000085309,1139612.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,129.0295491000,35.1275900700
5484,1139112.527900000102818,1682197.949100000085309,1139612.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,129.0294648000,35.1230830500
5485,1139112.527900000102818,1681697.949100000085309,1139612.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,129.0293805000,35.1185760300
5486,1139112.527900000102818,1681197.949100000085309,1139612.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,129.0292963000,35.1140690100
5487,1139112.527900000102818,1680697.949100000085309,1139612.527900000102818,1680197.949100000085309,"26",Busan,何魂堡开矫,129.0292121000,35.1095619800
5488,1139112.527900000102818,1680197.949100000085309,1139612.527900000102818,1679697.949100000085309,"26",Busan,何魂堡开矫,129.0291279000,35.1050549500
5489,1139112.527900000102818,1679697.949100000085309,1139612.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,129.0290437000,35.1005479100
5490,1139112.527900000102818,1679197.949100000085309,1139612.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,129.0287844000,35.0972035100
5491,1139112.527900000102818,1678697.949100000085309,1139612.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,129.0283588000,35.0909638600
5492,1139112.527900000102818,1678197.949100000085309,1139612.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,129.0274376000,35.0864339900
5493,1139112.527900000102818,1677697.949100000085309,1139612.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,129.0261320000,35.0841560300
5563,1139612.527900000102818,1699197.949100000085309,1140112.527900000102818,1698697.949100000085309,"26",Busan,何魂堡开矫,129.0375828000,35.2746905300
5564,1139612.527900000102818,1698697.949100000085309,1140112.527900000102818,1698197.949100000085309,"26",Busan,何魂堡开矫,129.0377515000,35.2717429800
5565,1139612.527900000102818,1698197.949100000085309,1140112.527900000102818,1697697.949100000085309,"26",Busan,何魂堡开矫,129.0376663000,35.2672360900
5566,1139612.527900000102818,1697697.949100000085309,1140112.527900000102818,1697197.949100000085309,"26",Busan,何魂堡开矫,129.0375811000,35.2627291900
5567,1139612.527900000102818,1697197.949100000085309,1140112.527900000102818,1696697.949100000085309,"26",Busan,何魂堡开矫,129.0374960000,35.2582222900
5568,1139612.527900000102818,1696697.949100000085309,1140112.527900000102818,1696197.949100000085309,"26",Busan,何魂堡开矫,129.0374109000,35.2537153900
5569,1139612.527900000102818,1696197.949100000085309,1140112.527900000102818,1695697.949100000085309,"26",Busan,何魂堡开矫,129.0373258000,35.2492084800
5570,1139612.527900000102818,1695697.949100000085309,1140112.527900000102818,1695197.949100000085309,"26",Busan,何魂堡开矫,129.0372407000,35.2447015800
5571,1139612.527900000102818,1695197.949100000085309,1140112.527900000102818,1694697.949100000085309,"26",Busan,何魂堡开矫,129.0371556000,35.2401946600
5572,1139612.527900000102818,1694697.949100000085309,1140112.527900000102818,1694197.949100000085309,"26",Busan,何魂堡开矫,129.0370705000,35.2356877500
5573,1139612.527900000102818,1694197.949100000085309,1140112.527900000102818,1693697.949100000085309,"26",Busan,何魂堡开矫,129.0369855000,35.2311808300
5574,1139612.527900000102818,1693697.949100000085309,1140112.527900000102818,1693197.949100000085309,"26",Busan,何魂堡开矫,129.0369005000,35.2266739000
5575,1139612.527900000102818,1693197.949100000085309,1140112.527900000102818,1692697.949100000085309,"26",Busan,何魂堡开矫,129.0368155000,35.2221669800
5576,1139612.527900000102818,1692697.949100000085309,1140112.527900000102818,1692197.949100000085309,"26",Busan,何魂堡开矫,129.0367305000,35.2176600500
5577,1139612.527900000102818,1692197.949100000085309,1140112.527900000102818,1691697.949100000085309,"26",Busan,何魂堡开矫,129.0366456000,35.2131531100
5578,1139612.527900000102818,1691697.949100000085309,1140112.527900000102818,1691197.949100000085309,"26",Busan,何魂堡开矫,129.0365606000,35.2086461700
5579,1139612.527900000102818,1691197.949100000085309,1140112.527900000102818,1690697.949100000085309,"26",Busan,何魂堡开矫,129.0364757000,35.2041392300
5580,1139612.527900000102818,1690697.949100000085309,1140112.527900000102818,1690197.949100000085309,"26",Busan,何魂堡开矫,129.0363908000,35.1996322900
5581,1139612.527900000102818,1690197.949100000085309,1140112.527900000102818,1689697.949100000085309,"26",Busan,何魂堡开矫,129.0363059000,35.1951253400
5582,1139612.527900000102818,1689697.949100000085309,1140112.527900000102818,1689197.949100000085309,"26",Busan,何魂堡开矫,129.0362211000,35.1906183900
5583,1139612.527900000102818,1689197.949100000085309,1140112.527900000102818,1688697.949100000085309,"26",Busan,何魂堡开矫,129.0361362000,35.1861114300
5584,1139612.527900000102818,1688697.949100000085309,1140112.527900000102818,1688197.949100000085309,"26",Busan,何魂堡开矫,129.0360514000,35.1816044700
5585,1139612.527900000102818,1688197.949100000085309,1140112.527900000102818,1687697.949100000085309,"26",Busan,何魂堡开矫,129.0359666000,35.1770975100
5586,1139612.527900000102818,1687697.949100000085309,1140112.527900000102818,1687197.949100000085309,"26",Busan,何魂堡开矫,129.0358818000,35.1725905500
5587,1139612.527900000102818,1687197.949100000085309,1140112.527900000102818,1686697.949100000085309,"26",Busan,何魂堡开矫,129.0357970000,35.1680835800
5588,1139612.527900000102818,1686697.949100000085309,1140112.527900000102818,1686197.949100000085309,"26",Busan,何魂堡开矫,129.0357123000,35.1635766000
5589,1139612.527900000102818,1686197.949100000085309,1140112.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,129.0356276000,35.1590696300
5590,1139612.527900000102818,1685697.949100000085309,1140112.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,129.0355429000,35.1545626500
5591,1139612.527900000102818,1685197.949100000085309,1140112.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,129.0354582000,35.1500556600
5592,1139612.527900000102818,1684697.949100000085309,1140112.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,129.0353735000,35.1455486800
5593,1139612.527900000102818,1684197.949100000085309,1140112.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,129.0352888000,35.1410416900
5594,1139612.527900000102818,1683697.949100000085309,1140112.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,129.0352042000,35.1365346900
5595,1139612.527900000102818,1683197.949100000085309,1140112.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,129.0351196000,35.1320277000
5596,1139612.527900000102818,1682697.949100000085309,1140112.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,129.0350350000,35.1275206900
5597,1139612.527900000102818,1682197.949100000085309,1140112.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,129.0349504000,35.1230136900
5598,1139612.527900000102818,1681697.949100000085309,1140112.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,129.0348658000,35.1185066800
5599,1139612.527900000102818,1681197.949100000085309,1140112.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,129.0347813000,35.1139996700
5600,1139612.527900000102818,1680697.949100000085309,1140112.527900000102818,1680197.949100000085309,"26",Busan,何魂堡开矫,129.0346968000,35.1094926500
